,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
1107857,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,12,802077-77,60.0,55.49
1107858,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,13,802078-78,40.0,36.99
1107859,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,14,935588-88,20.0,45.37
1107860,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,15,902126-26,40.0,51.79
1107861,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,17,942103-03,20.0,33.49
1107862,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,18,887776-76,20.0,19.47
1107863,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,19,8871292-92,20.0,25.9
1107864,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,20,9672961-61,20.0,31.15
1107865,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,21,921215-15,25.0,40.11
1107866,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,22,880410-10,25.0,27.02
1107867,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,23,880409-09,25.0,30.06
1107868,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,24,8902742-42,25.0,17.4
1107869,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,25,861133-33,25.0,13.51
1107870,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,26,947652-52,50.0,67.42
1107871,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,27,8755921-21,25.0,10.22
1107872,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,28,8803271-71,25.0,12.66
1107873,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,29,964787-87,20.0,13.92
1107874,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,30,893133-33,20.0,23.46
1107875,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,31,964859-59,20.0,24.73
1107876,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,32,875710-10,25.0,15.94
1107877,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,34,875711-11,25.0,27.99
1107878,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,35,875708-08,25.0,25.68
1107879,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,36,841362-62,24.0,28.74
1107880,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,37,8128704-04,40.0,39.14
1107881,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,38,8128741-41,40.0,74.38
1107882,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,39,8129221-21,90.0,245.32
1107883,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,41,900338-38,30.0,34.46
1107884,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,42,8022921-21,20.0,19.86
1107885,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,43,8022932-32,20.0,39.04
1107886,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,44,8481511-11,20.0,16.16
1107887,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,45,8871561-61,20.0,17.91
1107888,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,46,8871631-31,20.0,34.07
1107889,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,47,918470-70,10.0,6.47
1107890,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,48,920293-93,25.0,39.91
1107891,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,49,888695-95,25.0,31.15
1107892,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,50,82902912-12,12.0,15.3
1107893,2021-05-18 00:00:00.000,5-2021,3403434,5003451-51,21033036,51,9375172-72,24.0,26.99
1118834,2021-05-19 00:00:00.000,5-2021,3403434,5029913-13,21033282,1,918777-77,960.0,1561.92
1123075,2021-05-19 00:00:00.000,5-2021,3403434,5340672-72,21001651,1,952547-47,7200.0,5544.0
1123076,2021-05-19 00:00:00.000,5-2021,3403434,5340672-72,21001651,2,8949591-91,6000.0,2940.0
1123077,2021-05-19 00:00:00.000,5-2021,3403434,5340672-72,21001780,1,837396-96,2800.0,1148.0
1123078,2021-05-19 00:00:00.000,5-2021,3403434,5340672-72,21001780,2,8805374-74,2160.0,1598.4
1123079,2021-05-19 00:00:00.000,5-2021,3403434,5340672-72,21001780,3,8969961-61,5250.0,5670.0
1144287,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,1,802052-52,1200.0,1236.84
1144288,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,2,802063-63,560.0,453.26
1144289,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,3,1199005728-28,576.0,1242.03
1144290,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,4,802078-78,160.0,202.35
1144291,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,5,802077-77,1280.0,1618.82
1144292,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,6,8803271-71,700.0,460.32
1144293,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,7,892273-73,700.0,982.66
1144294,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,8,895956-56,560.0,757.79
1144295,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,9,902126-26,560.0,941.92
1144296,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,10,9246351-51,150.0,207.24
1144297,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,11,964787-87,560.0,506.41
1144298,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,12,964859-59,380.0,610.32
1144299,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,13,9672961-61,800.0,1618.8
1144300,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,14,8871561-61,560.0,651.56
1144301,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,15,896049-49,150.0,513.9
1144302,2021-05-21 00:00:00.000,5-2021,3403434,5029913-13,21033917,16,841360-60,432.0,567.91
1163696,2021-05-25 00:00:00.000,5-2021,3403434,5002915-15,21028608,1,9646491-91,1.0,483.12
1165023,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,1,8902742-42,375.0,322.16
1165024,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,2,882864-64,2.0,103.08
1165025,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,3,882840-40,2.0,515.42
1165026,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,5,911750-50,1.0,137.18
1165027,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,6,9375161-61,700.0,1600.41
1165028,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,7,9226011-11,825.0,1942.96
1165029,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,8,9202911-11,70.0,356.76
1165030,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,9,1199024513-13,114.0,876.58
1165031,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,10,875709-09,650.0,538.46
1165032,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,11,830864-64,1640.0,2945.77
1165033,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,12,8755921-21,2225.0,1181.92
1165034,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,13,8128741-41,570.0,1376.84
1165035,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,14,8128741-41,40.0,96.62
1165036,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,15,9581661-61,576.0,1639.01
1165037,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,16,872723-23,1800.0,3233.16
1165038,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,17,8871292-92,1840.0,3094.88
1165039,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,18,8871561-61,1100.0,1279.85
1165040,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,19,8902772-72,775.0,884.51
1165041,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,20,9375182-82,1520.0,2912.32
1165042,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,21,8289641-41,96.0,366.66
1165043,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,22,802063-63,940.0,760.84
1165044,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,23,8308581-81,1500.0,1242.6
1165045,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,24,875586-86,1675.0,2351.37
1165046,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,26,892273-73,100.0,140.38
1165047,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,27,946804-04,528.0,2186.92
1165048,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,28,8022921-21,380.0,490.2
1165049,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,29,924643-43,2.0,337.64
1165050,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,30,921216-16,2350.0,4408.13
1165051,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,31,895956-56,780.0,1055.5
1165052,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,32,933872-72,510.0,832.01
1165053,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,33,942103-03,340.0,739.6
1165054,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,34,9291861-61,690.0,2437.98
1165055,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,35,1199005728-28,864.0,1863.04
1165056,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,36,999916-16,640.0,1076.48
1165057,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,37,997201-01,480.0,1274.78
1165058,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,38,997202-02,720.0,1912.18
1165059,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,39,946800-00,528.0,2186.92
1165060,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,40,946718-18,580.0,3520.89
1165061,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,41,8794074-74,120.0,306.64
1165062,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,42,8803312-12,312.0,1022.58
1165063,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,43,9672961-61,100.0,202.35
1165064,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,43,9672961-61,380.0,768.93
1165065,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,44,9117494-94,1.0,576.15
1165066,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21021776,45,895933-33,80.0,1158.1
1165067,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,1,872721-21,500.0,414.2
1165068,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,2,872726-26,600.0,497.04
1165069,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,3,872725-25,1100.0,911.24
1165070,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,4,8902764-64,1375.0,536.8
1165071,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,5,802052-52,2300.0,2370.61
1165072,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,6,802052-52,100.0,103.07
1165073,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,7,802054-54,2800.0,2885.96
1165074,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,8,802054-54,100.0,103.07
1165075,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,9,802051-51,2000.0,2061.4
1165076,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,10,802051-51,100.0,103.07
1165077,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,11,8308611-11,1600.0,1325.44
1165078,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,12,802064-64,720.0,582.77
1165079,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,13,902126-26,1700.0,2859.4
1165080,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,14,9649051-51,420.0,709.13
1165081,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,15,968467-67,1350.0,6291.54
1165082,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,16,896049-49,360.0,1233.36
1165083,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,17,9049263-63,420.0,762.22
1165084,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,18,880336-36,225.0,198.5
1165085,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,19,8755831-31,675.0,2128.14
1165086,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,19,8755831-31,125.0,394.1
1165087,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,20,802078-78,1440.0,1821.17
1165088,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,21,8575614-14,576.0,1136.39
1165089,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,22,82902912-12,864.0,1431.39
1165090,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,23,82902912-12,144.0,238.56
1165091,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,24,841362-62,864.0,1273.54
1165092,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,25,841362-62,840.0,1238.16
1165093,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,26,802077-77,4120.0,5210.56
1165094,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,27,848267-67,13.0,1808.5
1165095,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,28,848217-17,2.0,1011.75
1165096,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,29,802077-77,20.0,25.29
1165097,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,30,830863-63,2120.0,3807.94
1165098,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,31,830865-65,1000.0,1796.2
1165099,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,32,8479004-04,680.0,1304.17
1165100,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,33,8794084-84,420.0,1073.23
1165101,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,34,8902753-53,1825.0,1184.06
1165102,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,35,802070-70,160.0,256.98
1165103,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,36,8289662-62,360.0,1308.96
1165104,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,37,9375172-72,1896.0,2769.49
1165105,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,38,861130-30,900.0,568.53
1165106,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,39,861128-28,300.0,189.51
1165107,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,41,8795005-05,60.0,153.32
1165108,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,42,953017-17,870.0,3016.64
1165109,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,43,875582-82,750.0,661.65
1165110,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,44,944017-17,20.0,65.26
1165111,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,45,951469-69,175.0,205.82
1165112,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,46,958160-60,300.0,539.52
1165113,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,47,958161-61,200.0,359.68
1165114,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,48,958158-58,1140.0,1109.45
1165115,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,49,958159-59,980.0,953.74
1165116,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,50,9263501-01,525.0,1141.61
1165117,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,51,937443-43,60.0,305.41
1165118,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,51,937443-43,100.0,509.01
1165119,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,52,9292031-31,360.0,829.76
1165120,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,53,9319431-31,100.0,228.87
1165121,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,54,951341-41,90.0,290.42
1165122,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,55,964859-59,240.0,385.46
1165123,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,56,968483-83,180.0,414.31
1165124,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,58,992561-61,900.0,2196.72
1165125,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,59,992668-68,275.0,580.8
1165126,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,60,992712-12,880.0,1658.18
1165127,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,61,992725-25,432.0,814.02
1165128,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,62,935588-88,840.0,2475.23
1165129,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,63,9122741-41,2040.0,5159.98
1165130,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,64,924637-37,2.0,429.99
1165131,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,65,9122751-51,1560.0,5248.0
1165132,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,66,9226031-31,1975.0,1247.61
1165133,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,67,9226051-51,2475.0,1563.46
1165134,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,68,9226021-21,600.0,379.02
1165135,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,69,8297711-11,336.0,607.66
1165136,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,70,9122721-21,620.0,696.14
1165137,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,71,8828361-61,2.0,1704.31
1165138,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,72,8804012-12,528.0,1730.52
1165139,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,73,9226071-71,580.0,816.52
1165140,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,74,929120-20,1.0,422.36
1165141,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,75,9246351-51,3025.0,4179.34
1165142,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,76,875710-10,1425.0,1180.47
1165143,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,77,875577-77,725.0,449.28
1165144,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,78,9126451-51,525.0,725.34
1165145,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,79,9126451-51,875.0,1208.9
1165146,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,80,9126461-61,425.0,924.16
1165147,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,81,9126371-71,1830.0,4874.21
1165148,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,82,9122762-62,1570.0,3582.9
1165149,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,83,9246621-21,275.0,436.76
1165150,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,84,9246621-21,775.0,1230.86
1165151,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,86,9375091-91,936.0,1927.6
1165152,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,87,911748-48,5.0,453.07
1165153,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,89,9117372-72,750.0,1988.03
1165154,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,91,841360-60,1008.0,1325.12
1165155,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,92,841360-60,888.0,1167.36
1165156,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,93,9117381-81,1200.0,2435.76
1165157,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,94,8803271-71,1100.0,723.36
1165158,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,95,8755761-61,1000.0,657.6
1165159,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,96,9375141-41,816.0,1339.55
1165160,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,97,9375141-41,504.0,827.37
1165161,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,98,8902742-42,350.0,300.69
1165162,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,100,9357392-92,1.0,568.4
1165163,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,101,9117533-33,2.0,1378.36
1165164,2021-05-25 00:00:00.000,5-2021,3403434,9066250-50,21022057,103,946468-68,1.0,121.93
1177313,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21018152,1,500811-11,9940.0,60340.77
1177314,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,1,9375091-91,1092.0,2248.86
1177315,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,2,9117372-72,975.0,2584.43
1177316,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,3,9375141-41,672.0,1103.16
1177317,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,4,9375161-61,660.0,1508.96
1177318,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,5,9122741-41,980.0,2478.81
1177319,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,6,9122762-62,900.0,2053.89
1177320,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,7,9126461-61,775.0,1685.24
1177321,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,8,9126711-11,1360.0,3553.95
1177322,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,9,9226051-51,725.0,457.98
1177323,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,10,9245921-21,1980.0,4563.7
1177324,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,11,953017-17,660.0,2288.48
1177325,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21027239,13,996714-14,500.0,1498.65
1177326,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034425,1,918777-77,960.0,1561.92
1177327,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034425,2,830622-22,1800.0,2736.18
1177328,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,1,802052-52,1200.0,1236.84
1177329,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,2,802063-63,560.0,453.26
1177330,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,3,875586-86,700.0,982.66
1177331,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,4,875593-93,475.0,1087.28
1177332,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,5,9246351-51,200.0,276.32
1177333,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,6,8297732-32,768.0,1388.93
1177334,2021-05-26 00:00:00.000,5-2021,3403434,5029913-13,21034813,7,8871561-61,840.0,977.34
1197132,2021-05-27 00:00:00.000,5-2021,3403434,5340672-72,21001837,1,837396-96,2800.0,1148.0
1197133,2021-05-27 00:00:00.000,5-2021,3403434,5340672-72,21001837,2,8969961-61,3500.0,3780.0
1197134,2021-05-27 00:00:00.000,5-2021,3403434,5340672-72,21001837,3,9240111-11,3456.0,1710.72
1197135,2021-05-27 00:00:00.000,5-2021,3403434,5340672-72,21001838,1,952547-47,3600.0,2772.0
1197136,2021-05-27 00:00:00.000,5-2021,3403434,5340672-72,21001838,2,8949591-91,9000.0,4410.0
1206812,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,1,802052-52,1200.0,1236.84
1206813,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,2,802051-51,1200.0,1236.84
1206814,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,3,802054-54,1200.0,1236.84
1206815,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,4,802063-63,560.0,453.26
1206816,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,5,8128741-41,5040.0,12174.12
1206817,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,6,875586-86,700.0,982.66
1206818,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,7,875711-11,500.0,727.15
1206819,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,8,1199005728-28,576.0,1242.03
1206820,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,9,875593-93,950.0,2174.55
1206821,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,10,802078-78,400.0,505.88
1206822,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,11,830865-65,600.0,1077.72
1206823,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,12,802064-64,1120.0,906.53
1206824,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,13,802077-77,2880.0,3642.34
1206825,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,14,8803271-71,1400.0,920.64
1206826,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,15,875710-10,700.0,579.88
1206827,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,17,9202962-62,375.0,955.65
1206828,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,18,8871292-92,1120.0,1883.84
1206829,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,19,893133-33,380.0,579.08
1206830,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,20,897785-85,560.0,708.23
1206831,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,21,902126-26,1120.0,1883.84
1206832,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,22,905470-70,500.0,727.15
1206833,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,23,9078342-42,240.0,505.37
1206834,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,24,935588-88,1120.0,3300.3
1206835,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,25,942103-03,560.0,1218.17
1206836,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,26,9672961-61,1600.0,3237.6
1206837,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,27,992668-68,1400.0,2956.8
1206838,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,28,999916-16,1120.0,1883.84
1206839,2021-05-28 00:00:00.000,5-2021,3403434,5029913-13,21034769,29,8022932-32,1400.0,3549.98
